rok;wojewodztwo;powiat;gmina;teryt
2006;zachodniopomorskie;szczecinecki;szczecinek;321506
2006;zachodniopomorskie;szczecinecki;szczecinek;321501
2007;zachodniopomorskie;szczecinecki;szczecinek;321506
2007;zachodniopomorskie;szczecinecki;barwice;321502
2007;zachodniopomorskie;szczecinecki;grzmiąca;321505
2007;zachodniopomorskie;szczecinecki;szczecinek;321501
2007;zachodniopomorskie;szczecinecki;borne sulinowo;321504
2007;zachodniopomorskie;szczecinecki;biały bór;321503
2008;zachodniopomorskie;szczecinecki;grzmiąca;321505
2008;zachodniopomorskie;szczecinecki;borne sulinowo;321504
2008;zachodniopomorskie;szczecinecki;szczecinek;321501
2008;zachodniopomorskie;szczecinecki;biały bór;321503
2008;zachodniopomorskie;szczecinecki;szczecinek;321506
2008;zachodniopomorskie;szczecinecki;barwice;321502
2009;zachodniopomorskie;szczecinecki;barwice;321502
2009;zachodniopomorskie;szczecinecki;szczecinek;321501
2009;zachodniopomorskie;szczecinecki;szczecinek;321506
2009;zachodniopomorskie;szczecinecki;grzmiąca;321505
2009;zachodniopomorskie;szczecinecki;borne sulinowo;321504
2009;zachodniopomorskie;szczecinecki;biały bór;321503
2010;zachodniopomorskie;szczecinecki;szczecinek;321501
2010;zachodniopomorskie;szczecinecki;barwice;321502
2010;zachodniopomorskie;szczecinecki;grzmiąca;321505
2010;zachodniopomorskie;szczecinecki;szczecinek;321506
2010;zachodniopomorskie;szczecinecki;biały bór;321503
2010;zachodniopomorskie;szczecinecki;borne sulinowo;321504
2011;zachodniopomorskie;szczecinecki;grzmiąca;321505
2011;zachodniopomorskie;szczecinecki;borne sulinowo;321504
2011;zachodniopomorskie;szczecinecki;szczecinek;321501
2011;zachodniopomorskie;szczecinecki;barwice;321502
2011;zachodniopomorskie;szczecinecki;biały bór;321503
2011;zachodniopomorskie;szczecinecki;szczecinek;321506
2012;zachodniopomorskie;szczecinecki;barwice;321502
2012;zachodniopomorskie;szczecinecki;biały bór;321503
2012;zachodniopomorskie;szczecinecki;grzmiąca;321505
2012;zachodniopomorskie;szczecinecki;szczecinek;321506
2012;zachodniopomorskie;szczecinecki;borne sulinowo;321504
2012;zachodniopomorskie;szczecinecki;szczecinek;321501
2013;zachodniopomorskie;szczecinecki;borne sulinowo;321504
2013;zachodniopomorskie;szczecinecki;szczecinek;321501
2013;zachodniopomorskie;szczecinecki;barwice;321502
2013;zachodniopomorskie;szczecinecki;biały bór;321503
2013;zachodniopomorskie;szczecinecki;szczecinek;321506
2013;zachodniopomorskie;szczecinecki;grzmiąca;321505
2014;zachodniopomorskie;szczecinecki;szczecinek;321501
2014;zachodniopomorskie;szczecinecki;szczecinek;321506
2014;zachodniopomorskie;szczecinecki;grzmiąca;321505
2014;zachodniopomorskie;szczecinecki;barwice;321502
2014;zachodniopomorskie;szczecinecki;borne sulinowo;321504
2014;zachodniopomorskie;szczecinecki;biały bór;321503
2015;zachodniopomorskie;szczecinecki;grzmiąca;321505
2015;zachodniopomorskie;szczecinecki;barwice;321502
2015;zachodniopomorskie;szczecinecki;szczecinek;321506
2015;zachodniopomorskie;szczecinecki;biały bór;321503
2015;zachodniopomorskie;szczecinecki;borne sulinowo;321504
2015;zachodniopomorskie;szczecinecki;szczecinek;321501
1999;dolnośląskie;polkowicki;polkowice;21604
1999;dolnośląskie;polkowicki;radwanice;21606
1999;dolnośląskie;polkowicki;przemków;21605
1999;dolnośląskie;polkowicki;grębocice;21603
1999;dolnośląskie;polkowicki;gaworzyce;21602
1999;dolnośląskie;polkowicki;chocianów;21601
2000;dolnośląskie;polkowicki;przemków;21605
2000;dolnośląskie;polkowicki;radwanice;21606
2000;dolnośląskie;polkowicki;chocianów;21601
2000;dolnośląskie;polkowicki;gaworzyce;21602
2000;dolnośląskie;polkowicki;grębocice;21603
2000;dolnośląskie;polkowicki;polkowice;21604
2001;dolnośląskie;polkowicki;polkowice;21604
2001;dolnośląskie;polkowicki;przemków;21605
2001;dolnośląskie;polkowicki;radwanice;21606
2001;dolnośląskie;polkowicki;chocianów;21601
2001;dolnośląskie;polkowicki;gaworzyce;21602
2001;dolnośląskie;polkowicki;grębocice;21603
2002;dolnośląskie;polkowicki;chocianów;21601
2002;dolnośląskie;polkowicki;gaworzyce;21602
2002;dolnośląskie;polkowicki;radwanice;21606
2002;dolnośląskie;polkowicki;przemków;21605
2002;dolnośląskie;polkowicki;polkowice;21604
2002;dolnośląskie;polkowicki;grębocice;21603
2003;dolnośląskie;polkowicki;polkowice;21604
2003;dolnośląskie;polkowicki;radwanice;21606
2003;dolnośląskie;polkowicki;przemków;21605
2003;dolnośląskie;polkowicki;grębocice;21603
2003;dolnośląskie;polkowicki;gaworzyce;21602
2003;dolnośląskie;polkowicki;chocianów;21601
2004;dolnośląskie;polkowicki;grębocice;21603
2004;dolnośląskie;polkowicki;polkowice;21604
2004;dolnośląskie;polkowicki;chocianów;21601
2004;dolnośląskie;polkowicki;radwanice;21606
2004;dolnośląskie;polkowicki;przemków;21605
2004;dolnośląskie;polkowicki;gaworzyce;21602
2005;dolnośląskie;polkowicki;chocianów;21601
2005;dolnośląskie;polkowicki;przemków;21605
2005;dolnośląskie;polkowicki;gaworzyce;21602
2005;dolnośląskie;polkowicki;grębocice;21603
2005;dolnośląskie;polkowicki;polkowice;21604
2005;dolnośląskie;polkowicki;radwanice;21606
2006;dolnośląskie;polkowicki;grębocice;21603
2006;dolnośląskie;polkowicki;radwanice;21606
2006;dolnośląskie;polkowicki;chocianów;21601
2006;dolnośląskie;polkowicki;przemków;21605
2006;dolnośląskie;polkowicki;gaworzyce;21602
2006;dolnośląskie;polkowicki;polkowice;21604
2007;dolnośląskie;polkowicki;grębocice;21603
2007;dolnośląskie;polkowicki;chocianów;21601
2007;dolnośląskie;polkowicki;gaworzyce;21602
2007;dolnośląskie;polkowicki;polkowice;21604
2007;dolnośląskie;polkowicki;przemków;21605
2007;dolnośląskie;polkowicki;radwanice;21606
2008;dolnośląskie;polkowicki;gaworzyce;21602
2008;dolnośląskie;polkowicki;przemków;21605
2008;dolnośląskie;polkowicki;polkowice;21604
2008;dolnośląskie;polkowicki;radwanice;21606
2008;dolnośląskie;polkowicki;grębocice;21603
2008;dolnośląskie;polkowicki;chocianów;21601
2009;dolnośląskie;polkowicki;przemków;21605
2009;dolnośląskie;polkowicki;radwanice;21606
2009;dolnośląskie;polkowicki;gaworzyce;21602
2009;dolnośląskie;polkowicki;chocianów;21601
2009;dolnośląskie;polkowicki;polkowice;21604
2009;dolnośląskie;polkowicki;grębocice;21603
2010;dolnośląskie;polkowicki;gaworzyce;21602
2010;dolnośląskie;polkowicki;radwanice;21606
2010;dolnośląskie;polkowicki;przemków;21605
2010;dolnośląskie;polkowicki;chocianów;21601
2010;dolnośląskie;polkowicki;grębocice;21603
2010;dolnośląskie;polkowicki;polkowice;21604
2011;dolnośląskie;polkowicki;gaworzyce;21602
2011;dolnośląskie;polkowicki;radwanice;21606
2011;dolnośląskie;polkowicki;przemków;21605
2011;dolnośląskie;polkowicki;chocianów;21601
2011;dolnośląskie;polkowicki;polkowice;21604
2011;dolnośląskie;polkowicki;grębocice;21603
2012;dolnośląskie;polkowicki;grębocice;21603
2012;dolnośląskie;polkowicki;przemków;21605
2012;dolnośląskie;polkowicki;radwanice;21606
2012;dolnośląskie;polkowicki;gaworzyce;21602
2012;dolnośląskie;polkowicki;chocianów;21601
2012;dolnośląskie;polkowicki;polkowice;21604
2013;dolnośląskie;polkowicki;przemków;21605
2013;dolnośląskie;polkowicki;radwanice;21606
2013;dolnośląskie;polkowicki;polkowice;21604
2013;dolnośląskie;polkowicki;chocianów;21601
2013;dolnośląskie;polkowicki;grębocice;21603
2013;dolnośląskie;polkowicki;gaworzyce;21602
2014;dolnośląskie;polkowicki;radwanice;21606
2014;dolnośląskie;polkowicki;grębocice;21603
2014;dolnośląskie;polkowicki;polkowice;21604
2014;dolnośląskie;polkowicki;gaworzyce;21602
2014;dolnośląskie;polkowicki;chocianów;21601
2014;dolnośląskie;polkowicki;przemków;21605
2015;dolnośląskie;polkowicki;gaworzyce;21602
2015;dolnośląskie;polkowicki;chocianów;21601
2015;dolnośląskie;polkowicki;grębocice;21603
2015;dolnośląskie;polkowicki;przemków;21605
2015;dolnośląskie;polkowicki;polkowice;21604
2015;dolnośląskie;polkowicki;radwanice;21606
1999;kujawsko-pomorskie;tucholski;cekcyn;41601
1999;kujawsko-pomorskie;tucholski;gostycyn;41602
1999;kujawsko-pomorskie;tucholski;kęsowo;41603
1999;kujawsko-pomorskie;tucholski;lubiewo;41604
1999;kujawsko-pomorskie;tucholski;śliwice;41605
1999;kujawsko-pomorskie;tucholski;tuchola;41606
2000;kujawsko-pomorskie;tucholski;śliwice;41605
2000;kujawsko-pomorskie;tucholski;lubiewo;41604
2000;kujawsko-pomorskie;tucholski;cekcyn;41601
2000;kujawsko-pomorskie;tucholski;gostycyn;41602
2000;kujawsko-pomorskie;tucholski;kęsowo;41603
2000;kujawsko-pomorskie;tucholski;tuchola;41606
2001;kujawsko-pomorskie;tucholski;cekcyn;41601
2001;kujawsko-pomorskie;tucholski;kęsowo;41603
2001;kujawsko-pomorskie;tucholski;gostycyn;41602
2001;kujawsko-pomorskie;tucholski;śliwice;41605
2001;kujawsko-pomorskie;tucholski;lubiewo;41604
2001;kujawsko-pomorskie;tucholski;tuchola;41606
2002;kujawsko-pomorskie;tucholski;kęsowo;41603
2002;kujawsko-pomorskie;tucholski;cekcyn;41601
2002;kujawsko-pomorskie;tucholski;lubiewo;41604
2002;kujawsko-pomorskie;tucholski;tuchola;41606
2002;kujawsko-pomorskie;tucholski;śliwice;41605
2002;kujawsko-pomorskie;tucholski;gostycyn;41602
2003;kujawsko-pomorskie;tucholski;tuchola;41606
2003;kujawsko-pomorskie;tucholski;gostycyn;41602
2003;kujawsko-pomorskie;tucholski;lubiewo;41604
2003;kujawsko-pomorskie;tucholski;kęsowo;41603
2003;kujawsko-pomorskie;tucholski;cekcyn;41601
2003;kujawsko-pomorskie;tucholski;śliwice;41605
2004;kujawsko-pomorskie;tucholski;śliwice;41605
2004;kujawsko-pomorskie;tucholski;kęsowo;41603
2004;kujawsko-pomorskie;tucholski;tuchola;41606
2004;kujawsko-pomorskie;tucholski;gostycyn;41602
2004;kujawsko-pomorskie;tucholski;cekcyn;41601
2004;kujawsko-pomorskie;tucholski;lubiewo;41604
2005;kujawsko-pomorskie;tucholski;lubiewo;41604
2005;kujawsko-pomorskie;tucholski;gostycyn;41602
2005;kujawsko-pomorskie;tucholski;tuchola;41606
2005;kujawsko-pomorskie;tucholski;cekcyn;41601
2005;kujawsko-pomorskie;tucholski;śliwice;41605
2005;kujawsko-pomorskie;tucholski;kęsowo;41603
2006;kujawsko-pomorskie;tucholski;gostycyn;41602
2006;kujawsko-pomorskie;tucholski;kęsowo;41603
2006;kujawsko-pomorskie;tucholski;śliwice;41605
2006;kujawsko-pomorskie;tucholski;cekcyn;41601
2006;kujawsko-pomorskie;tucholski;tuchola;41606
2006;kujawsko-pomorskie;tucholski;lubiewo;41604
2007;kujawsko-pomorskie;tucholski;kęsowo;41603
2007;kujawsko-pomorskie;tucholski;tuchola;41606
2007;kujawsko-pomorskie;tucholski;gostycyn;41602
2007;kujawsko-pomorskie;tucholski;cekcyn;41601
2007;kujawsko-pomorskie;tucholski;śliwice;41605
2007;kujawsko-pomorskie;tucholski;lubiewo;41604
2008;kujawsko-pomorskie;tucholski;cekcyn;41601
2008;kujawsko-pomorskie;tucholski;śliwice;41605
2008;kujawsko-pomorskie;tucholski;gostycyn;41602
2008;kujawsko-pomorskie;tucholski;lubiewo;41604
2008;kujawsko-pomorskie;tucholski;tuchola;41606
2008;kujawsko-pomorskie;tucholski;kęsowo;41603
2009;kujawsko-pomorskie;tucholski;lubiewo;41604
2009;kujawsko-pomorskie;tucholski;kęsowo;41603
2009;kujawsko-pomorskie;tucholski;tuchola;41606
2009;kujawsko-pomorskie;tucholski;śliwice;41605
2009;kujawsko-pomorskie;tucholski;cekcyn;41601
2009;kujawsko-pomorskie;tucholski;gostycyn;41602
2010;kujawsko-pomorskie;tucholski;gostycyn;41602
2010;kujawsko-pomorskie;tucholski;cekcyn;41601
2010;kujawsko-pomorskie;tucholski;kęsowo;41603
2010;kujawsko-pomorskie;tucholski;lubiewo;41604
2010;kujawsko-pomorskie;tucholski;tuchola;41606
2010;kujawsko-pomorskie;tucholski;śliwice;41605
2011;kujawsko-pomorskie;tucholski;kęsowo;41603
2011;kujawsko-pomorskie;tucholski;śliwice;41605
2011;kujawsko-pomorskie;tucholski;gostycyn;41602
2011;kujawsko-pomorskie;tucholski;tuchola;41606
2011;kujawsko-pomorskie;tucholski;cekcyn;41601
2011;kujawsko-pomorskie;tucholski;lubiewo;41604
2012;kujawsko-pomorskie;tucholski;kęsowo;41603
2012;kujawsko-pomorskie;tucholski;gostycyn;41602
2012;kujawsko-pomorskie;tucholski;cekcyn;41601
2012;kujawsko-pomorskie;tucholski;tuchola;41606
2012;kujawsko-pomorskie;tucholski;śliwice;41605
2012;kujawsko-pomorskie;tucholski;lubiewo;41604
2013;kujawsko-pomorskie;tucholski;lubiewo;41604
2013;kujawsko-pomorskie;tucholski;cekcyn;41601
2013;kujawsko-pomorskie;tucholski;kęsowo;41603
2013;kujawsko-pomorskie;tucholski;śliwice;41605
2013;kujawsko-pomorskie;tucholski;tuchola;41606
2013;kujawsko-pomorskie;tucholski;gostycyn;41602
2014;kujawsko-pomorskie;tucholski;kęsowo;41603
2014;kujawsko-pomorskie;tucholski;tuchola;41606
2014;kujawsko-pomorskie;tucholski;śliwice;41605
2014;kujawsko-pomorskie;tucholski;cekcyn;41601
2014;kujawsko-pomorskie;tucholski;gostycyn;41602
2014;kujawsko-pomorskie;tucholski;lubiewo;41604
2015;kujawsko-pomorskie;tucholski;śliwice;41605
2015;kujawsko-pomorskie;tucholski;tuchola;41606
2015;kujawsko-pomorskie;tucholski;cekcyn;41601
2015;kujawsko-pomorskie;tucholski;lubiewo;41604
2015;kujawsko-pomorskie;tucholski;kęsowo;41603
2015;kujawsko-pomorskie;tucholski;gostycyn;41602
1999;lubelskie;rycki;kłoczew;61602
1999;lubelskie;rycki;stężyca;61605
1999;lubelskie;rycki;ryki;61604
1999;lubelskie;rycki;dęblin;61601
1999;lubelskie;rycki;nowodwór;61603
1999;lubelskie;rycki;ułęż;61606
2000;lubelskie;rycki;ryki;61604
2000;lubelskie;rycki;ułęż;61606
2000;lubelskie;rycki;stężyca;61605
2000;lubelskie;rycki;dęblin;61601
2000;lubelskie;rycki;kłoczew;61602
2000;lubelskie;rycki;nowodwór;61603
2001;lubelskie;rycki;kłoczew;61602
2001;lubelskie;rycki;dęblin;61601
2001;lubelskie;rycki;ryki;61604
2001;lubelskie;rycki;stężyca;61605
2001;lubelskie;rycki;ułęż;61606
2001;lubelskie;rycki;nowodwór;61603
2002;lubelskie;rycki;dęblin;61601
2002;lubelskie;rycki;stężyca;61605
2002;lubelskie;rycki;ryki;61604
2002;lubelskie;rycki;nowodwór;61603
2002;lubelskie;rycki;kłoczew;61602
2002;lubelskie;rycki;ułęż;61606
2003;lubelskie;rycki;ryki;61604
2003;lubelskie;rycki;ułęż;61606
2003;lubelskie;rycki;kłoczew;61602
2003;lubelskie;rycki;stężyca;61605
2003;lubelskie;rycki;dęblin;61601
2003;lubelskie;rycki;nowodwór;61603
2004;lubelskie;rycki;dęblin;61601
2004;lubelskie;rycki;ryki;61604
2004;lubelskie;rycki;nowodwór;61603
2004;lubelskie;rycki;ułęż;61606
2004;lubelskie;rycki;kłoczew;61602
2004;lubelskie;rycki;stężyca;61605
2005;lubelskie;rycki;ułęż;61606
2005;lubelskie;rycki;kłoczew;61602
2005;lubelskie;rycki;stężyca;61605
2005;lubelskie;rycki;nowodwór;61603
2005;lubelskie;rycki;ryki;61604
2005;lubelskie;rycki;dęblin;61601
2006;lubelskie;rycki;ułęż;61606
2006;lubelskie;rycki;kłoczew;61602
2006;lubelskie;rycki;dęblin;61601
2006;lubelskie;rycki;nowodwór;61603
2006;lubelskie;rycki;ryki;61604
2006;lubelskie;rycki;stężyca;61605
2007;lubelskie;rycki;dęblin;61601
2007;lubelskie;rycki;stężyca;61605
2007;lubelskie;rycki;ułęż;61606
2007;lubelskie;rycki;ryki;61604
2007;lubelskie;rycki;kłoczew;61602
2007;lubelskie;rycki;nowodwór;61603
2008;lubelskie;rycki;dęblin;61601
2008;lubelskie;rycki;kłoczew;61602
2008;lubelskie;rycki;ryki;61604
2008;lubelskie;rycki;ułęż;61606
2008;lubelskie;rycki;stężyca;61605
2008;lubelskie;rycki;nowodwór;61603
2009;lubelskie;rycki;kłoczew;61602
2009;lubelskie;rycki;nowodwór;61603
2009;lubelskie;rycki;ułęż;61606
2009;lubelskie;rycki;ryki;61604
2009;lubelskie;rycki;stężyca;61605
2009;lubelskie;rycki;dęblin;61601
2010;lubelskie;rycki;ryki;61604
2010;lubelskie;rycki;ułęż;61606
2010;lubelskie;rycki;stężyca;61605
2010;lubelskie;rycki;nowodwór;61603
2010;lubelskie;rycki;kłoczew;61602
2010;lubelskie;rycki;dęblin;61601
2011;lubelskie;rycki;ułęż;61606
2011;lubelskie;rycki;dęblin;61601
2011;lubelskie;rycki;kłoczew;61602
2011;lubelskie;rycki;nowodwór;61603
2011;lubelskie;rycki;ryki;61604
2011;lubelskie;rycki;stężyca;61605
2012;lubelskie;rycki;ryki;61604
2012;lubelskie;rycki;ułęż;61606
2012;lubelskie;rycki;dęblin;61601
2012;lubelskie;rycki;kłoczew;61602
2012;lubelskie;rycki;nowodwór;61603
2012;lubelskie;rycki;stężyca;61605
2013;lubelskie;rycki;ułęż;61606
2013;lubelskie;rycki;dęblin;61601
2013;lubelskie;rycki;nowodwór;61603
2013;lubelskie;rycki;ryki;61604
2013;lubelskie;rycki;stężyca;61605
2013;lubelskie;rycki;kłoczew;61602
2014;lubelskie;rycki;dęblin;61601
2014;lubelskie;rycki;kłoczew;61602
2014;lubelskie;rycki;ułęż;61606
2014;lubelskie;rycki;stężyca;61605
2014;lubelskie;rycki;ryki;61604
2014;lubelskie;rycki;nowodwór;61603
2015;lubelskie;rycki;stężyca;61605
2015;lubelskie;rycki;ryki;61604
2015;lubelskie;rycki;nowodwór;61603
2015;lubelskie;rycki;dęblin;61601
2015;lubelskie;rycki;ułęż;61606
2015;lubelskie;rycki;kłoczew;61602
1999;łódzkie;tomaszowski;tomaszów mazowiecki;101601
1999;łódzkie;tomaszowski;rzeczyca;101608
1999;łódzkie;tomaszowski;tomaszów mazowiecki;101609
1999;łódzkie;tomaszowski;ujazd;101610
1999;łódzkie;tomaszowski;żelechlinek;101611
1999;łódzkie;tomaszowski;lubochnia;101606
1999;łódzkie;tomaszowski;rokiciny;101607
1999;łódzkie;tomaszowski;budziszewice;101603
1999;łódzkie;tomaszowski;czerniewice;101604
1999;łódzkie;tomaszowski;inowłódz;101605
1999;łódzkie;tomaszowski;będków;101602
2000;łódzkie;tomaszowski;inowłódz;101605
2000;łódzkie;tomaszowski;rzeczyca;101608
2000;łódzkie;tomaszowski;rokiciny;101607
2000;łódzkie;tomaszowski;lubochnia;101606
2000;łódzkie;tomaszowski;czerniewice;101604
2000;łódzkie;tomaszowski;budziszewice;101603
2000;łódzkie;tomaszowski;tomaszów mazowiecki;101609
2000;łódzkie;tomaszowski;ujazd;101610
2000;łódzkie;tomaszowski;żelechlinek;101611
2000;łódzkie;tomaszowski;będków;101602
2000;łódzkie;tomaszowski;tomaszów mazowiecki;101601
2001;łódzkie;tomaszowski;inowłódz;101605
2001;łódzkie;tomaszowski;lubochnia;101606
2001;łódzkie;tomaszowski;rokiciny;101607
2001;łódzkie;tomaszowski;czerniewice;101604
2001;łódzkie;tomaszowski;budziszewice;101603
2001;łódzkie;tomaszowski;rzeczyca;101608
2001;łódzkie;tomaszowski;tomaszów mazowiecki;101609
2001;łódzkie;tomaszowski;będków;101602
2001;łódzkie;tomaszowski;tomaszów mazowiecki;101601
2001;łódzkie;tomaszowski;ujazd;101610
2001;łódzkie;tomaszowski;żelechlinek;101611
2002;łódzkie;tomaszowski;tomaszów mazowiecki;101601
2002;łódzkie;tomaszowski;lubochnia;101606
2002;łódzkie;tomaszowski;rzeczyca;101608
2002;łódzkie;tomaszowski;ujazd;101610
2002;łódzkie;tomaszowski;rokiciny;101607
2002;łódzkie;tomaszowski;żelechlinek;101611
2002;łódzkie;tomaszowski;tomaszów mazowiecki;101609
2002;łódzkie;tomaszowski;budziszewice;101603
2002;łódzkie;tomaszowski;czerniewice;101604
2002;łódzkie;tomaszowski;będków;101602
2002;łódzkie;tomaszowski;inowłódz;101605
2003;łódzkie;tomaszowski;tomaszów mazowiecki;101601
2003;łódzkie;tomaszowski;budziszewice;101603
2003;łódzkie;tomaszowski;rokiciny;101607
2003;łódzkie;tomaszowski;lubochnia;101606
2003;łódzkie;tomaszowski;inowłódz;101605
2003;łódzkie;tomaszowski;rzeczyca;101608
2003;łódzkie;tomaszowski;ujazd;101610
2003;łódzkie;tomaszowski;tomaszów mazowiecki;101609
2003;łódzkie;tomaszowski;żelechlinek;101611
2003;łódzkie;tomaszowski;czerniewice;101604
2003;łódzkie;tomaszowski;będków;101602
2004;łódzkie;tomaszowski;tomaszów mazowiecki;101601
2004;łódzkie;tomaszowski;lubochnia;101606
2004;łódzkie;tomaszowski;inowłódz;101605
